treated,age,educ,black,married,nodegree,dwincl,re74,re75,re78,hisp,early_ra,sample
,49,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,49,12,0,1,0,,24584.88,25243.55,25564.67,0,,2
,52,14,0,1,0,,12923.32,19673.86,25564.67,0,,2
,52,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,13,0,1,0,,25862.32,25243.55,0,0,,2
,52,13,0,1,0,,25862.32,25243.55,20221.21,0,,2
,52,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,13,0,1,0,,3136.786,4090.887,0,0,,2
,52,13,0,1,0,,0,0,16420.5,0,,2
,52,13,0,1,0,,0,0,0,0,,2
,41,12,0,1,0,,25654.64,25243.55,25564.67,0,,2
,41,12,0,1,0,,25862.32,14823.87,25564.67,0,,2
,41,12,0,1,0,,17172.97,23813.08,15189.55,0,,2
,41,12,0,1,0,,18133.01,16830.82,17496.28,0,,2
,41,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,41,12,0,1,0,,18044.85,16657.16,15517.61,0,,2
,52,12,0,1,0,,9051.813,4978.887,0,0,,2
,52,12,0,1,0,,2645.01,0,0,0,,2
,52,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,12,0,1,0,,15017.78,16610.61,19392.21,0,,2
,52,12,0,1,0,,25617.41,20080.26,20775.36,0,,2
,52,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,12,0,1,0,,25862.32,13368.34,25564.67,0,,2
,45,18,0,1,0,,25862.32,2762.468,19529.63,0,,2
,45,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,52,16,0,1,0,,25862.32,25243.55,25564.67,1,,2
,45,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,17,0,1,0,,25862.32,4323.629,0,0,,2
,52,8,0,1,1,,0,0,0,0,,2
,52,8,0,1,1,,25862.32,25243.55,20407.4,0,,2
,45,16,0,1,0,,25862.32,25243.55,23342.17,0,,2
,45,16,0,1,0,,25158.95,25243.55,0,0,,2
,49,4,0,1,1,,9206.595,13948.4,20462.08,0,,2
,41,12,0,1,0,,8850.008,13307.47,13937.92,1,,2
,45,14,0,1,0,,12825.36,23283.14,25564.67,0,,2
,45,14,0,1,0,,12127.86,13133.81,17092.86,0,,2
,45,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,12,0,1,0,,24185.19,25243.55,0,0,,2
,45,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,12,0,1,0,,0,0,0,0,,2
,45,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,45,12,0,1,0,,25862.32,23349.39,25564.67,0,,2
,45,12,0,1,0,,0,0,0,0,,2
,45,12,0,1,0,,24290.99,25154.03,23569.74,0,,2
,34,12,0,1,0,,19827.78,10283.61,21761,0,,2
,40,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,33,16,0,1,0,,2121.886,2692.645,175.8495,0,,2
,40,15,0,1,0,,15301.87,14850.73,20816.73,0,,2
,40,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,40,12,0,1,0,,19132.24,16578.39,25564.67,0,,2
,40,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,40,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,40,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,40,10,0,1,1,,11792.83,14131.02,1841.247,0,,2
,48,18,0,1,0,,7025.931,7435.209,0,0,,2
,48,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,18,0,1,0,,25862.32,25243.55,24172.65,0,,2
,54,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,16,0,1,0,,18005.66,16587.34,19204.54,0,,2
,48,16,0,1,0,,18716.88,16524.68,20781.27,0,,2
,48,16,0,1,0,,25862.32,24488.03,25564.67,0,,2
,48,16,0,1,0,,25025.71,22615.36,23036.28,0,,2
,48,16,0,1,0,,2921.267,0,323.6221,0,,2
,48,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,40,7,0,1,1,,0,0,1105.339,0,,2
,48,15,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,14,0,1,0,,0,0,7236.427,0,,2
,54,16,0,1,0,,25862.32,25243.55,4.43318,0,,2
,54,16,0,1,0,,24085.27,23426.37,20571.43,0,,2
,48,14,0,1,0,,9130.184,0,0,0,,2
,48,14,0,1,0,,0,0,0,0,,2
,48,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,13,0,1,0,,11334.36,884.4194,0,0,,2
,48,13,0,1,0,,0,0,0,0,,2
,44,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,18,0,1,0,,0,25241.76,23052.54,0,,2
,51,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,14,0,1,0,,24686.76,25243.55,25564.67,0,,2
,54,14,0,1,0,,25862.32,25243.55,19074.49,0,,2
,54,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,14,0,1,0,,25045.31,25243.55,21468.41,0,,2
,54,14,0,1,0,,0,0,0,0,,2
,54,14,0,1,0,,25862.32,25243.55,13363.08,0,,2
,54,14,0,1,0,,21943.79,17813.71,16993.86,0,,2
,48,12,0,1,0,,21988.85,22445.27,24805.12,0,,2
,48,12,0,1,0,,10873.93,15316.21,0,0,,2
,48,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,12,0,1,0,,25862.32,25243.55,3391.383,0,,2
,48,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,12,0,1,0,,0,22744.26,25564.67,0,,2
,48,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,12,0,1,0,,14435.88,14054.03,13447.31,0,,2
,48,12,0,1,0,,13270.11,13959.15,13111.87,0,,2
,48,12,0,1,0,,25862.32,24577.55,3660.329,0,,2
,48,12,0,1,0,,18861.86,16990.16,8938.768,0,,2
,48,10,0,1,1,,23027.26,18458.23,20431.05,0,,2
,51,17,0,1,0,,0,0,0,0,,2
,54,13,0,1,0,,15390.04,22506.14,24317.47,0,,2
,54,13,0,1,0,,0,15762,25564.67,0,,2
,54,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,13,0,1,0,,25862.32,22803.34,25564.67,0,,2
,54,11,0,1,1,,7102.342,2866.306,19859.17,0,,2
,44,16,0,1,0,,25862.32,25243.55,0,0,,2
,44,16,0,1,0,,25862.32,13726.4,25564.67,0,,2
,44,16,0,1,0,,25860.36,25243.55,25564.67,0,,2
,54,12,0,1,0,,17431.6,4588.597,10246.56,0,,2
,51,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,16,0,1,0,,13483.67,0,25564.67,0,,2
,51,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,12,0,1,0,,25862.32,25243.55,20037.97,0,,2
,54,12,0,1,0,,7768.493,7392.242,14434.43,0,,2
,54,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,12,0,1,0,,10940.55,10274.66,9899.29,0,,2
,54,12,0,1,0,,23622.88,20296.89,25564.67,0,,2
,54,12,0,1,0,,4563.132,4398.823,3913.02,0,,2
,54,12,0,1,0,,25862.32,12082.89,15483.62,0,,2
,54,12,0,1,0,,13111.41,20492.03,24932.2,0,,2
,54,12,0,1,0,,0,0,0,0,,2
,54,12,0,1,0,,18646.34,18861.05,20478.33,0,,2
,54,12,0,1,0,,22030,20887.69,18372.57,0,,2
,54,12,0,1,0,,22482.59,19571.81,0,0,,2
,54,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,12,0,1,0,,0,0,0,0,,2
,54,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,12,0,1,0,,0,0,0,0,,2
,54,12,0,1,0,,25862.32,21224.27,25564.67,0,,2
,54,12,0,1,0,,0,0,0,0,,2
,54,12,0,1,0,,18197.67,16540.79,15053.6,0,,2
,54,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,54,12,0,1,0,,22314.09,5861.516,12575.45,0,,2
,54,12,0,1,0,,0,0,0,0,,2
,54,12,0,1,0,,4069.397,4805.226,2903.733,0,,2
,54,12,0,1,0,,18618.91,18288.14,5630.138,0,,2
,54,12,0,1,0,,18248.61,15341.27,15315.16,0,,2
,54,12,0,1,0,,20358.74,12675.48,25564.67,0,,2
,54,12,0,1,0,,24261.6,20296.89,23962.81,0,,2
,54,12,0,1,0,,0,0,0,0,,2
,39,18,0,1,0,,19273.31,17885.32,10115.04,0,,2
,51,15,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,15,0,1,0,,0,0,0,0,,2
,54,9,0,1,1,,23665.98,20291.52,21959.02,0,,2
,54,16,0,1,0,,25862.32,25243.55,25564.67,1,,2
,55,12,0,0,0,,6118.79,6237.484,5056.78,0,,2
,51,14,0,1,0,,4032.171,20774.9,724.086,0,,2
,51,14,0,1,0,,5574.114,18340.06,13707.39,0,,2
,54,8,0,1,1,,14404.53,9390.242,0,0,,2
,51,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,44,12,0,1,0,,25862.32,19639.84,24599.71,0,,2
,44,12,0,1,0,,10270.48,16161.24,16169.28,0,,2
,44,12,0,1,0,,23844.28,5030.807,0,0,,2
,44,12,0,1,0,,17241.55,16470.97,16402.77,0,,2
,44,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,44,12,0,1,0,,22602.1,20205.58,25564.67,0,,2
,44,12,0,1,0,,15188.24,15113.9,2661.385,0,,2
,44,12,0,1,0,,24696.56,25243.55,25564.67,0,,2
,44,12,0,1,0,,9155.653,9930.919,18054.86,0,,2
,44,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,48,5,0,1,1,,25862.32,25243.55,25564.67,0,,2
,44,10,0,1,1,,5940.497,2739.194,2167.825,0,,2
,51,12,0,1,0,,16024.84,4309.307,11668.13,0,,2
,51,12,0,1,0,,21810.56,18069.73,19553.28,0,,2
,51,12,0,1,0,,5423.25,10391.03,12108.49,0,,2
,51,12,0,1,0,,25862.32,22382.61,9682.064,0,,2
,51,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,12,0,1,0,,21996.69,24095.95,10757.85,0,,2
,51,12,0,1,0,,25742.81,25243.55,0,0,,2
,51,12,0,1,0,,23142.86,22053.19,18710.97,0,,2
,51,12,0,1,0,,2380.509,0,0,0,,2
,51,12,0,1,0,,14392.77,15282.19,15989,0,,2
,51,12,0,1,0,,16067.95,13384.45,25564.67,0,,2
,51,12,0,1,0,,101.8819,0,0,0,,2
,51,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,12,0,1,0,,19353.64,19620.14,19820.75,0,,2
,51,12,0,1,0,,25862.32,25243.55,22335.84,0,,2
,51,12,0,1,0,,25862.32,25243.55,0,0,,2
,51,12,0,1,0,,22641.29,25243.55,25016.43,0,,2
,51,12,0,1,0,,25862.32,24343.02,23489.94,0,,2
,51,12,0,1,0,,21293.31,19215.53,24382.49,0,,2
,51,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,51,12,0,1,0,,0,0,0,0,,2
,51,12,0,1,0,,25615.46,25243.55,25564.67,0,,2
,51,12,0,1,0,,9610.204,14553.53,14403.4,0,,2
,51,12,0,1,0,,22848.97,22430.95,17265.76,0,,2
,51,12,0,1,0,,18675.73,17736.73,18716.88,0,,2
,51,12,0,1,0,,22302.33,22115.86,22477.7,0,,2
,51,12,0,1,0,,20292.13,20672.86,23924.39,0,,2
,51,12,0,1,0,,14847.32,12016.65,22321.06,0,,2
,51,10,0,1,1,,25862.32,19817.08,4.43318,0,,2
,50,16,1,1,0,,11011.08,12184.94,14385.67,0,,2
,39,14,0,1,0,,20507.65,22004.86,23498.81,0,,2
,54,5,0,1,1,,0,0,0,0,,2
,51,15,0,1,0,,6353.902,16526.47,22931.36,1,,2
,39,12,0,1,0,,1289.198,0,1202.869,0,,2
,39,12,0,1,0,,4960.864,14961.73,0,0,,2
,39,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,39,12,0,1,0,,13609.07,13717.45,9871.214,0,,2
,39,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,39,12,0,1,0,,0,0,0,0,,2
,39,12,0,1,0,,18769.78,19618.36,25564.67,0,,2
,39,12,0,1,0,,25862.32,23095.16,25564.67,0,,2
,39,10,0,1,1,,3797.059,19344.44,868.9032,0,,2
,51,7,0,1,1,,5964.008,7437,12600.57,0,,2
,16,10,0,0,1,,156.7413,41.17742,7573.349,0,,2
,54,5,0,1,1,,11959.36,7053.871,2682.074,1,,2
,16,9,0,0,1,,0,0,0,0,,2
,16,9,0,0,1,,0,0,7443.309,0,,2
,16,9,0,0,1,,0,0,911.7573,0,,2
,54,0,0,1,1,,20840.72,25243.55,25564.67,1,,2
,38,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,16,0,1,0,,12169.01,10990.79,8301.868,0,,2
,47,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,16,0,1,0,,7125.854,0,11145.01,0,,2
,47,16,0,1,0,,19906.15,1588.016,9764.817,0,,2
,47,16,0,1,0,,25862.32,25243.55,0,0,,2
,17,11,0,0,1,,0,0,8829.416,0,,2
,17,11,0,0,1,,4621.91,5492.709,10635.2,0,,2
,38,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,38,12,0,1,0,,0,0,14793.52,0,,2
,38,12,0,1,0,,24255.72,15844.35,23556.44,0,,2
,38,12,0,1,0,,19104.81,18798.39,22898.85,0,,2
,43,14,0,1,0,,8869.601,12829.45,0,0,,2
,43,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,13,0,1,0,,21165.96,12833.03,25564.67,0,,2
,47,13,0,1,0,,25862.32,22298.47,0,0,,2
,47,11,0,1,1,,25862.32,25243.55,25564.67,0,,2
,43,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,0,0,0,0,,2
,47,12,0,1,0,,25862.32,24665.27,25564.67,0,,2
,47,12,0,1,0,,23436.75,20962.89,20903.92,0,,2
,47,12,0,1,0,,0,4966.355,0,0,,2
,47,12,0,1,0,,8301.413,9581.807,10858.33,0,,2
,47,12,0,1,0,,0,0,0,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,23131.1,23227.64,23432.31,0,,2
,47,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,12,0,1,0,,7864.497,15432.58,14221.64,0,,2
,47,10,0,1,1,,18187.87,13957.35,15462.93,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,16330.49,16963.31,22016.65,0,,2
,43,12,0,1,0,,22606.02,20816.08,0,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,15584.01,14682.44,0,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,0,0,0,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,43,12,0,1,0,,20448.87,18619.36,16136.77,0,,2
,43,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,47,9,0,1,1,,19978.64,19203,23970.2,0,,2
,47,16,0,1,0,,25397.97,24629.47,21731.45,1,,2
,50,18,0,1,0,,25862.32,25243.55,24648.48,0,,2
,43,8,0,1,1,,10587.88,12584.18,9463.361,0,,2
,53,17,0,1,0,,0,51.91935,588.1352,0,,2
,50,17,0,1,0,,0,0,0,0,,2
,53,16,0,1,0,,0,0,0,0,,2
,53,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,16,0,1,0,,25862.32,24604.4,25564.67,0,,2
,53,16,0,1,0,,25862.32,22309.21,22569.32,0,,2
,53,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,16,0,1,0,,25862.32,0,8827.938,0,,2
,50,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,16,0,1,0,,22986.12,23272.4,22588.53,0,,2
,53,15,0,1,0,,0,0,0,0,,2
,53,15,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,15,0,1,0,,0,0,0,0,,2
,53,15,0,1,0,,0,0,0,0,,2
,18,12,0,0,0,,3603.092,200.5161,9331.844,0,,2
,18,12,0,0,0,,775.8696,2597.758,12220.8,0,,2
,18,12,0,0,0,,1244.134,9023.226,25564.67,0,,2
,18,12,0,0,0,,3965.556,5843.613,12625.7,0,,2
,50,15,0,1,0,,23089.96,23191.84,9620,0,,2
,50,15,0,1,0,,0,0,0,0,,2
,53,14,0,1,0,,4559.214,11293.35,3669.195,0,,2
,53,14,0,1,0,,25862.32,25243.55,23989.41,0,,2
,50,14,0,1,0,,24040.2,25243.55,16859.38,0,,2
,50,14,0,1,0,,25862.32,14650.21,25564.67,0,,2
,50,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,14,0,1,0,,22525.69,14404.94,23188.49,0,,2
,53,13,0,1,0,,25862.32,25243.55,24995.74,0,,2
,53,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,13,0,1,0,,25862.32,19109.9,25564.67,0,,2
,53,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,11,0,1,1,,15564.42,14657.37,4112.513,0,,2
,53,11,0,1,1,,18021.34,17412.68,0,0,,2
,37,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,13,0,1,0,,14694.5,12491.08,21416.69,0,,2
,53,12,0,1,0,,17135.75,16773.53,0,0,,2
,53,12,0,1,0,,22120.12,22511.52,0,0,,2
,53,12,0,1,0,,0,0,0,0,,2
,53,12,0,1,0,,16904.55,17296.31,20187.22,0,,2
,53,12,0,1,0,,15495.84,19319.37,19204.54,0,,2
,53,12,0,1,0,,3526.68,7295.564,2860.879,0,,2
,53,12,0,1,0,,15299.91,25243.55,25564.67,0,,2
,53,12,0,1,0,,24451.65,25243.55,25564.67,0,,2
,53,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,12,0,1,0,,21747.86,19219.11,15346.19,0,,2
,53,12,0,1,0,,2789.996,6266.129,25564.67,0,,2
,53,12,0,1,0,,25862.32,20663.9,25564.67,0,,2
,53,12,0,1,0,,17304.24,22876.74,24428.3,0,,2
,53,12,0,1,0,,21326.62,20816.08,19800.06,0,,2
,53,12,0,1,0,,25862.32,25243.55,0,0,,2
,53,12,0,1,0,,25237.32,25243.55,25564.67,0,,2
,53,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,12,0,1,0,,19361.47,19224.48,21778.73,0,,2
,53,12,0,1,0,,25862.32,25243.55,23646.58,0,,2
,53,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,12,0,1,0,,21775.29,20241.39,19897.59,0,,2
,53,10,0,1,1,,15356.73,9304.307,19680.36,0,,2
,50,12,0,1,0,,0,0,0,0,,2
,50,12,0,1,0,,1798.607,6224.952,17289.4,0,,2
,50,12,0,1,0,,0,76.98387,124.129,0,,2
,50,12,0,1,0,,24669.13,24550.69,25564.67,0,,2
,50,12,0,1,0,,25862.32,0,13021.73,0,,2
,50,12,0,1,0,,10693.68,22346.81,25564.67,0,,2
,50,12,0,1,0,,25492.02,25243.55,23402.76,0,,2
,50,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,12,0,1,0,,23315.28,25243.55,24703.15,0,,2
,50,12,0,1,0,,20166.73,14931.29,7180.273,0,,2
,50,12,0,1,0,,14955.08,13821.29,16453.01,0,,2
,50,12,0,1,0,,21334.46,22214.32,25437.59,0,,2
,50,12,0,1,0,,23419.12,25146.87,25564.67,0,,2
,50,12,0,1,0,,25713.42,25243.55,25564.67,0,,2
,50,12,0,1,0,,17245.47,16735.94,7301.447,0,,2
,53,9,0,1,1,,22537.45,19845.73,14005.89,0,,2
,53,9,0,1,1,,23503.37,20814.29,23795.83,0,,2
,37,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,50,9,0,1,1,,17656.91,17731.36,21212.77,0,,2
,50,9,0,1,1,,4639.544,5850.774,4524.799,0,,2
,53,8,0,1,1,,25862.32,22891.06,25564.67,0,,2
,53,8,0,1,1,,17811.7,18041.08,4004.639,0,,2
,53,8,0,1,1,,17304.24,16066.35,11418.39,0,,2
,50,8,0,1,1,,25862.32,12122.27,25564.67,0,,2
,50,8,0,1,1,,0,0,0,0,,2
,50,8,0,1,1,,14140.03,10922.76,3313.063,0,,2
,54,12,0,0,0,,0,0,0,0,,2
,54,12,0,0,0,,23091.92,21464.18,20898.01,0,,2
,53,7,0,1,1,,164.5784,250.6452,0,0,,2
,53,7,0,1,1,,7364.884,9597.919,257.1244,0,,2
,37,12,0,1,0,,0,0,0,0,,2
,37,12,0,1,0,,17214.12,16759.21,23052.54,0,,2
,50,7,0,1,1,,20325.43,20692.55,22060.98,0,,2
,50,7,0,1,1,,25476.35,22674.44,24109.11,0,,2
,19,13,0,0,0,,0,0,3468.224,0,,2
,19,13,0,0,0,,0,1108.21,5962.627,0,,2
,19,13,0,0,0,,5711.263,2613.871,5986.271,0,,2
,19,12,0,0,0,,336.9939,2518.984,7118.209,0,,2
,50,6,0,1,1,,25862.32,25243.55,25564.67,0,,2
,42,18,0,1,0,,15993.5,155.7581,17171.18,0,,2
,42,18,0,1,0,,1173.601,0,0,0,,2
,54,8,0,0,1,,0,0,0,0,,2
,42,17,0,1,0,,3757.874,7046.709,11280.96,0,,2
,42,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,53,3,0,1,1,,21399.11,18730.36,19621.25,0,,2
,46,18,0,1,0,,1273.523,268.5484,0,0,,2
,31,12,0,0,0,,0,0,0,0,,2
,42,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,17,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,11,0,1,1,,21787.05,14265.29,15491.01,0,,2
,42,13,0,1,0,,10295.95,13925.13,13240.43,0,,2
,42,13,0,1,0,,0,0,0,0,,2
,19,12,0,0,0,,0,0,18573.54,1,,2
,46,16,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,12,0,1,0,,20742.76,21388.98,25564.67,0,,2
,42,12,0,1,0,,0,6353.855,15885.56,0,,2
,42,12,0,1,0,,20629.12,17278.4,25564.67,0,,2
,42,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,12,0,1,0,,25862.32,25243.55,16531.33,0,,2
,42,12,0,1,0,,21473.56,22060.36,23426.4,0,,2
,42,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,42,12,0,1,0,,16871.25,12449.9,0,0,,2
,42,12,0,1,0,,1559.576,0,0,0,,2
,42,12,0,1,0,,21800.76,0,0,0,,2
,42,12,0,1,0,,25862.32,21829.4,25564.67,0,,2
,42,12,0,1,0,,18850.11,23311.79,21131.49,0,,2
,42,12,0,1,0,,21438.3,22148.08,22007.78,0,,2
,20,12,0,0,0,,2106.212,5012.903,11821.81,0,,2
,20,12,0,0,0,,0,0,0,0,,2
,20,12,0,0,0,,7543.177,8826.29,13767.98,0,,2
,42,10,0,1,1,,25862.32,0,3698.75,0,,2
,46,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,14,0,1,0,,0,0,0,0,,2
,46,14,0,1,0,,22986.12,15309.05,0,0,,2
,42,8,0,1,1,,20264.7,18893.27,9781.072,0,,2
,46,13,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,13,0,1,0,,24524.14,24339.44,25564.67,0,,2
,36,14,0,1,0,,25862.32,21041.66,25564.67,0,,2
,36,14,0,1,0,,22723.58,25243.55,0,0,,2
,21,14,0,0,0,,7400.151,4909.064,10847.99,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,21448.09,20261.08,25372.56,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,25862.32,25243.55,20190.18,0,,2
,46,12,0,1,0,,25862.32,25243.55,25010.52,0,,2
,46,12,0,1,0,,10184.27,11597.71,12121.79,0,,2
,46,12,0,1,0,,0,0,0,0,,2
,46,12,0,1,0,,25860.36,25241.76,25564.67,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,0,0,0,0,,2
,46,12,0,1,0,,25862.32,25243.55,0,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,987.4705,15697.55,2419.038,0,,2
,46,12,0,1,0,,25862.32,13205.42,24796.25,0,,2
,46,12,0,1,0,,2641.092,1951.452,2739.705,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,18256.45,11934.29,14138.89,0,,2
,46,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,46,12,0,1,0,,0,0,0,0,,2
,46,12,0,1,0,,25862.32,19570.02,14302.92,0,,2
,46,10,0,1,1,,25852.53,21965.47,0,0,,2
,46,10,0,1,1,,8514.974,9733.983,6351.269,0,,2
,36,12,0,1,0,,21736.11,25243.55,25564.67,0,,2
,36,12,0,1,0,,3985.149,601.5484,0,0,,2
,36,12,0,1,0,,25738.89,25243.55,16543.15,0,,2
,36,12,0,1,0,,25862.32,25243.55,25564.67,0,,2
,36,12,0,1,0,,11769.32,11880.58,13760.59,0,,2
,36,10,0,1,1,,3638.358,3483.968,4588.341,0,,2
,55,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,55,18,0,1,0,,25862.32,25243.55,25564.67,0,,2
,55,18,0,1,0,,0,0,0,0,,2
,21,12,0,0,0,,2897.756,9261.339,16639.2,0,,2
,46,8,0,1,1,,25464.59,21025.55,25564.67,0,,2
,46,7,0,1,1,,11428.4,11971.89,11830.68,0,,2
,46,14,0,1,0,,0,0,0,1,,2
,55,16,0,1,0,,0,0,0,0,,2
,55,16,0,1,0,,21019.01,20033.71,15641.74,0,,2
,55,16,0,1,0,,0,501.2903,21279.26,0,,2
,55,16,0,1,0,,25862.32,24627.68,25564.67,0,,2
,55,15,0,1,0,,25862.32,25243.55,25564.67,0,,2
,55,14,0,1,0,,25862.32,25243.55,25564.67,0,,2
,55,14,0,1,0,,0,15418.26,10515.5,0,,2
,55,14,0,1,0,,6769.267,2805.436,1802.826,0,,2
,55,14,0,1,0,,25862.32,25243.55,3151.991,0,,2
,55,14,0,1,0,,24596.63,25243.55,25564.67,0,,2
,55,14,0,1,0,,25862.32,25243.55,589.6129,0,,2
,55,14,0,1,0,,13526.78,10344.48,9216.581,0,,2
,55,14,0,1,0,,0,0,0,0,,2
